index_label,0,1
253,5542.0,1066.0
254,5525.0,1069.0
255,5521.0,1070.0
256,5504.0,1073.0
257,5494.0,1076.0
258,5490.0,1077.0
259,5423.0,1090.0
260,5409.0,1094.0
261,5336.0,1110.0
262,5330.0,1111.0
263,5326.0,1112.0
264,5274.0,1123.0
265,5249.0,1128.0
266,5238.0,1130.0
267,5237.0,1131.0
268,5221.0,1135.0
269,5218.0,1136.0
270,5158.0,1150.0
271,5143.0,1154.0
272,5143.0,1154.0
273,5115.0,1160.0
274,5099.0,1165.0
275,5078.0,1170.0
276,5050.0,1178.0
277,5033.0,1181.0
278,5025.0,1183.0
279,5014.0,1185.0
280,4995.0,1189.0
281,4987.0,1191.0
282,4939.0,1204.0
283,4935.0,1205.0
284,4930.0,1206.0
285,4930.0,1207.0
286,4908.0,1213.0
287,4884.0,1219.0
288,4876.0,1221.0
289,4872.0,1222.0
290,4858.0,1226.0
291,4851.0,1228.0
292,4822.0,1236.0
293,4818.0,1237.0
294,4757.0,1254.0
295,4756.0,1254.0
296,4737.0,1258.0
297,4734.0,1259.0
298,4720.0,1263.0
299,4710.0,1266.0
300,4660.0,1280.0
301,4657.0,1281.0
302,4640.0,1286.0
303,4636.0,1288.0
304,4627.0,1290.0
305,4611.0,1295.0
306,4603.0,1297.0
307,4575.0,1305.0
308,4571.0,1306.0
309,4567.0,1308.0
310,4562.0,1309.0
311,4513.0,1324.0
312,4446.0,1345.0
313,4445.0,1345.0
314,4436.0,1349.0
315,4393.0,1362.0
316,4392.0,1363.0
317,4331.0,1383.0
318,4318.0,1387.0
319,4301.0,1393.0
320,4277.0,1401.0
321,4272.0,1403.0
322,4266.0,1405.0
323,4263.0,1406.0
324,4257.0,1408.0
325,4256.0,1408.0
326,4236.0,1415.0
327,4230.0,1417.0
328,4182.0,1434.0
329,4168.0,1439.0
330,4155.0,1444.0
331,4137.0,1450.0
332,4105.0,1461.0
333,4093.0,1467.0
334,4091.0,1468.0
335,4078.0,1473.0
336,4062.0,1479.0
337,4029.0,1491.0
338,4023.0,1493.0
339,4020.0,1494.0
340,4018.0,1494.0
341,4009.0,1498.0
342,3960.0,1518.0
343,3937.0,1528.0
344,3931.0,1530.0
345,3930.0,1531.0
346,3906.0,1541.0
347,3902.0,1543.0
348,3896.0,1545.0
349,3827.0,1574.0
350,3821.0,1576.0
351,3802.0,1584.0
352,3783.0,1593.0
353,3782.0,1593.0
354,3775.0,1596.0
355,3771.0,1598.0
356,3768.0,1599.0
357,3767.0,1600.0
358,3755.0,1606.0
359,3750.0,1608.0
360,3744.0,1611.0
361,3741.0,1612.0
362,3701.0,1630.0
363,3659.0,1650.0
364,3658.0,1651.0
365,3655.0,1652.0
366,3637.0,1660.0
367,3620.0,1668.0
368,3619.0,1668.0
369,3605.0,1675.0
370,3585.0,1685.0
371,3576.0,1689.0
372,3554.0,1701.0
373,3524.0,1716.0
374,3520.0,1718.0
375,3510.0,1723.0
376,3508.0,1724.0
377,3476.0,1740.0
378,3463.0,1747.0
379,3459.0,1749.0
380,3454.0,1751.0
381,3436.0,1760.0
382,3432.0,1762.0
383,3431.0,1762.0
384,3424.0,1766.0
385,3421.0,1767.0
386,3415.0,1770.0
387,3413.0,1772.0
388,3401.0,1778.0
389,3389.0,1785.0
390,3374.0,1792.0
391,3346.0,1807.0
392,3332.0,1815.0
393,3300.0,1832.0
394,3289.0,1839.0
395,3275.0,1847.0
396,3258.0,1857.0
397,3254.0,1859.0
398,3249.0,1862.0
399,3239.0,1868.0
400,3237.0,1870.0
401,3215.0,1883.0
402,3202.0,1891.0
403,3181.0,1903.0
404,3179.0,1904.0
405,3134.0,1931.0
406,3133.0,1931.0
407,3133.0,1931.0
408,3128.0,1934.0
409,3125.0,1936.0
410,3124.0,1937.0
411,3119.0,1939.0
412,3115.0,1941.0
413,3105.0,1948.0
414,3085.0,1961.0
415,3067.0,1972.0
416,3067.0,1972.0
417,3060.0,1976.0
418,3060.0,1977.0
419,3052.0,1983.0
420,3050.0,1984.0
421,3044.0,1987.0
422,3028.0,1999.0
423,3022.0,2003.0
424,3016.0,2007.0
425,3016.0,2007.0
426,3008.0,2013.0
427,3005.0,2015.0
428,2994.0,2022.0
429,2992.0,2023.0
430,2984.0,2028.0
431,2979.0,2032.0
432,2979.0,2032.0
433,2977.0,2033.0
434,2976.0,2033.0
435,2973.0,2035.0
436,2960.0,2044.0
437,2960.0,2045.0
438,2954.0,2048.0
439,2948.0,2053.0
440,2944.0,2055.0
441,2940.0,2057.0
442,2933.0,2062.0
443,2925.0,2068.0
444,2922.0,2070.0
445,2921.0,2071.0
446,2915.0,2075.0
447,2909.0,2079.0
448,2907.0,2081.0
449,2897.0,2088.0
450,2896.0,2090.0
451,2889.0,2095.0
452,2881.0,2100.0
453,2880.0,2101.0
454,2874.0,2105.0
455,2869.0,2109.0
456,2853.0,2120.0
457,2852.0,2121.0
458,2852.0,2122.0
459,2839.0,2130.0
460,2831.0,2136.0
461,2829.0,2137.0
462,2826.0,2139.0
463,2823.0,2142.0
464,2818.0,2145.0
465,2815.0,2147.0
466,2812.0,2149.0
467,2810.0,2151.0
468,2808.0,2152.0
469,2804.0,2155.0
470,2794.0,2163.0
471,2779.0,2174.0
472,2768.0,2183.0
473,2752.0,2195.0
474,2745.0,2200.0
475,2739.0,2206.0
476,2738.0,2206.0
477,2737.0,2207.0
478,2732.0,2211.0
479,2729.0,2213.0
480,2726.0,2216.0
481,2723.0,2219.0
482,2711.0,2228.0
483,2702.0,2235.0
484,2689.0,2246.0
485,2687.0,2247.0
486,2686.0,2248.0
487,2685.0,2249.0
488,2676.0,2256.0
489,2654.0,2275.0
490,2645.0,2282.0
491,2641.0,2285.0
492,2638.0,2287.0
493,2638.0,2288.0
494,2635.0,2291.0
495,2622.0,2301.0
496,2611.0,2310.0
497,2608.0,2312.0
498,2586.0,2331.0
499,2586.0,2331.0
500,2582.0,2336.0
501,2575.0,2342.0
502,2566.0,2350.0
503,2560.0,2355.0
504,2557.0,2358.0
505,2555.0,2360.0
506,2552.0,2362.0
507,2542.0,2371.0
508,2527.0,2384.0
509,2525.0,2386.0
510,2523.0,2388.0
511,2519.0,2392.0
512,2516.0,2395.0
513,2504.0,2405.0
514,2494.0,2415.0
515,2489.0,2419.0
516,2488.0,2421.0
517,2460.0,2446.0
518,2442.0,2463.0
519,2435.0,2470.0
520,2429.0,2475.0
521,2424.0,2480.0
522,2422.0,2482.0
523,2418.0,2486.0
524,2418.0,2486.0
525,2416.0,2488.0
526,2415.0,2490.0
527,2410.0,2495.0
528,2404.0,2500.0
529,2404.0,2501.0
530,2403.0,2502.0
531,2399.0,2506.0
532,2392.0,2513.0
533,2387.0,2517.0
534,2386.0,2519.0
535,2377.0,2528.0
536,2374.0,2531.0
537,2367.0,2539.0
538,2346.0,2560.0
539,2340.0,2567.0
540,2334.0,2573.0
541,2329.0,2579.0
542,2323.0,2584.0
543,2320.0,2588.0
544,2317.0,2590.0
545,2308.0,2600.0
546,2303.0,2605.0
547,2303.0,2605.0
548,2301.0,2607.0
549,2296.0,2613.0
550,2292.0,2617.0
551,2287.0,2623.0
552,2284.0,2625.0
553,2283.0,2627.0
554,2282.0,2627.0
555,2278.0,2632.0
556,2276.0,2635.0
557,2269.0,2642.0
558,2267.0,2645.0
559,2263.0,2649.0
560,2263.0,2650.0
561,2260.0,2652.0
562,2243.0,2670.0
563,2242.0,2672.0
564,2241.0,2673.0
565,2236.0,2679.0
566,2231.0,2684.0
567,2220.0,2696.0
568,2218.0,2698.0
569,2202.0,2717.0
570,2198.0,2721.0
571,2189.0,2732.0
572,2185.0,2736.0
573,2176.0,2747.0
574,2174.0,2750.0
575,2172.0,2752.0
576,2168.0,2756.0
577,2161.0,2766.0
578,2157.0,2770.0
579,2157.0,2770.0
580,2156.0,2771.0
581,2151.0,2777.0
582,2140.0,2790.0
583,2140.0,2790.0
584,2133.0,2799.0
585,2130.0,2802.0
586,2127.0,2806.0
587,2121.0,2814.0
588,2115.0,2821.0
589,2109.0,2829.0
590,2103.0,2836.0
591,2096.0,2846.0
592,2088.0,2855.0
593,2078.0,2868.0
594,2077.0,2870.0
595,2061.0,2890.0
596,2060.0,2892.0
597,2045.0,2910.0
598,2042.0,2913.0
599,2042.0,2913.0
600,2034.0,2924.0
601,2032.0,2927.0
602,2031.0,2928.0
603,2029.0,2931.0
604,2028.0,2932.0
605,2023.0,2938.0
606,2020.0,2942.0
607,2013.0,2951.0
608,2008.0,2957.0
609,2005.0,2961.0
610,2004.0,2964.0
611,2003.0,2965.0
612,2002.0,2965.0
613,2000.0,2968.0
614,1997.0,2973.0
615,1993.0,2977.0
616,1990.0,2981.0
617,1988.0,2984.0
618,1982.0,2993.0
619,1980.0,2994.0
620,1979.0,2996.0
621,1962.0,3020.0
622,1956.0,3028.0
623,1947.0,3041.0
624,1944.0,3045.0
625,1944.0,3046.0
626,1943.0,3047.0
627,1938.0,3053.0
628,1938.0,3054.0
629,1936.0,3056.0
630,1936.0,3057.0
631,1935.0,3058.0
632,1933.0,3062.0
633,1933.0,3062.0
634,1932.0,3062.0
635,1930.0,3066.0
636,1928.0,3069.0
637,1921.0,3079.0
638,1920.0,3080.0
639,1914.0,3089.0
640,1912.0,3092.0
641,1907.0,3099.0
642,1891.0,3121.0
643,1882.0,3135.0
644,1880.0,3139.0
645,1878.0,3142.0
646,1877.0,3143.0
647,1875.0,3148.0
648,1870.0,3155.0
649,1854.0,3180.0
650,1853.0,3180.0
651,1849.0,3187.0
652,1849.0,3188.0
653,1848.0,3189.0
654,1847.0,3190.0
655,1844.0,3195.0
656,1844.0,3196.0
657,1840.0,3203.0
658,1835.0,3210.0
659,1834.0,3212.0
660,1833.0,3214.0
661,1832.0,3214.0
662,1831.0,3216.0
663,1830.0,3218.0
664,1822.0,3231.0
665,1821.0,3233.0
666,1820.0,3234.0
667,1817.0,3239.0
668,1814.0,3244.0
669,1812.0,3246.0
670,1812.0,3247.0
671,1811.0,3247.0
672,1805.0,3258.0
673,1801.0,3265.0
674,1793.0,3276.0
675,1789.0,3284.0
676,1786.0,3288.0
677,1786.0,3289.0
678,1784.0,3291.0
679,1782.0,3296.0
680,1777.0,3304.0
681,1777.0,3304.0
682,1775.0,3308.0
683,1771.0,3314.0
684,1760.0,3333.0
685,1755.0,3340.0
686,1754.0,3342.0
687,1752.0,3345.0
688,1751.0,3347.0
689,1746.0,3356.0
690,1740.0,3367.0
691,1735.0,3376.0
692,1734.0,3377.0
693,1728.0,3387.0
694,1725.0,3392.0
695,1724.0,3394.0
696,1721.0,3400.0
697,1715.0,3410.0
698,1714.0,3414.0
699,1704.0,3430.0
700,1704.0,3431.0
701,1702.0,3434.0
702,1702.0,3434.0
703,1698.0,3442.0
704,1696.0,3445.0
705,1691.0,3454.0
706,1690.0,3456.0
707,1684.0,3468.0
708,1679.0,3476.0
709,1677.0,3481.0
710,1676.0,3483.0
711,1668.0,3496.0
712,1664.0,3503.0
713,1664.0,3504.0
714,1663.0,3506.0
715,1662.0,3507.0
716,1660.0,3512.0
717,1659.0,3512.0
718,1659.0,3514.0
719,1657.0,3516.0
720,1657.0,3518.0
721,1656.0,3518.0
722,1655.0,3521.0
723,1655.0,3521.0
724,1652.0,3527.0
725,1652.0,3527.0
726,1650.0,3531.0
727,1650.0,3531.0
728,1646.0,3537.0
729,1646.0,3538.0
730,1637.0,3554.0
731,1637.0,3554.0
732,1636.0,3557.0
733,1635.0,3559.0
734,1631.0,3567.0
735,1629.0,3570.0
736,1624.0,3580.0
737,1623.0,3581.0
738,1623.0,3582.0
739,1616.0,3596.0
740,1615.0,3599.0
741,1614.0,3602.0
742,1604.0,3619.0
743,1600.0,3628.0
744,1599.0,3632.0
745,1595.0,3638.0
746,1595.0,3638.0
747,1595.0,3639.0
748,1591.0,3646.0
749,1587.0,3656.0
750,1586.0,3656.0
751,1586.0,3657.0
752,1584.0,3661.0
753,1580.0,3671.0
754,1577.0,3676.0
755,1577.0,3676.0
756,1577.0,3676.0
757,1575.0,3679.0
758,1568.0,3694.0
759,1565.0,3701.0
760,1564.0,3702.0
761,1561.0,3710.0
762,1556.0,3720.0
763,1549.0,3735.0
764,1545.0,3744.0
765,1539.0,3757.0
766,1536.0,3763.0
767,1534.0,3767.0
768,1533.0,3770.0
769,1524.0,3788.0
770,1511.0,3814.0
771,1511.0,3815.0
772,1508.0,3821.0
773,1508.0,3821.0
774,1506.0,3825.0
775,1504.0,3829.0
776,1501.0,3835.0
777,1498.0,3843.0
778,1490.0,3862.0
779,1489.0,3864.0
780,1486.0,3869.0
781,1485.0,3871.0
782,1484.0,3873.0
783,1478.0,3888.0
784,1478.0,3888.0
785,1464.0,3919.0
786,1464.0,3919.0
787,1464.0,3919.0
788,1462.0,3925.0
789,1460.0,3928.0
790,1457.0,3938.0
791,1453.0,3947.0
792,1445.0,3967.0
793,1443.0,3971.0
794,1433.0,3994.0
795,1431.0,3998.0
796,1431.0,3999.0
797,1429.0,4004.0
798,1429.0,4005.0
799,1426.0,4012.0
800,1418.0,4029.0
801,1414.0,4039.0
802,1414.0,4041.0
803,1409.0,4052.0
804,1409.0,4053.0
805,1407.0,4057.0
806,1406.0,4061.0
807,1406.0,4062.0
808,1405.0,4064.0
809,1404.0,4066.0
810,1400.0,4076.0
811,1400.0,4076.0
812,1398.0,4081.0
813,1396.0,4087.0
814,1391.0,4100.0
815,1390.0,4104.0
816,1389.0,4106.0
817,1386.0,4114.0
818,1385.0,4115.0
819,1384.0,4120.0
820,1381.0,4124.0
821,1377.0,4135.0
822,1375.0,4140.0
823,1369.0,4155.0
824,1369.0,4157.0
825,1362.0,4174.0
826,1362.0,4174.0
827,1362.0,4174.0
828,1362.0,4175.0
829,1362.0,4176.0
830,1359.0,4182.0
831,1355.0,4194.0
832,1349.0,4209.0
833,1346.0,4217.0
834,1345.0,4219.0
835,1345.0,4221.0
836,1345.0,4221.0
837,1343.0,4226.0
838,1340.0,4234.0
839,1336.0,4243.0
840,1331.0,4256.0
841,1331.0,4257.0
842,1328.0,4265.0
843,1327.0,4267.0
844,1326.0,4268.0
845,1325.0,4273.0
846,1324.0,4276.0
847,1320.0,4287.0
848,1315.0,4302.0
849,1312.0,4311.0
850,1309.0,4319.0
851,1308.0,4323.0
852,1305.0,4330.0
853,1303.0,4338.0
854,1297.0,4354.0
855,1295.0,4362.0
856,1294.0,4364.0
857,1293.0,4366.0
858,1293.0,4368.0
859,1289.0,4379.0
860,1287.0,4384.0
861,1284.0,4393.0
862,1277.0,4412.0
863,1275.0,4419.0
864,1270.0,4435.0
865,1269.0,4437.0
866,1265.0,4451.0
867,1265.0,4451.0
868,1265.0,4452.0
869,1256.0,4476.0
870,1254.0,4482.0
871,1253.0,4486.0
872,1252.0,4489.0
873,1251.0,4490.0
874,1251.0,4492.0
875,1250.0,4496.0
876,1247.0,4503.0
877,1247.0,4504.0
878,1245.0,4509.0
879,1245.0,4511.0
880,1245.0,4511.0
881,1243.0,4517.0
882,1242.0,4518.0
883,1242.0,4519.0
884,1240.0,4524.0
885,1239.0,4528.0
886,1238.0,4532.0
887,1236.0,4536.0
888,1232.0,4551.0
889,1229.0,4561.0
890,1227.0,4565.0
891,1225.0,4573.0
892,1224.0,4576.0
893,1215.0,4604.0
894,1213.0,4610.0
895,1211.0,4619.0
896,1209.0,4624.0
897,1205.0,4639.0
898,1205.0,4640.0
899,1199.0,4659.0
900,1199.0,4660.0
901,1198.0,4663.0
902,1197.0,4664.0
903,1195.0,4672.0
904,1194.0,4676.0
905,1192.0,4681.0
906,1192.0,4683.0
907,1182.0,4715.0
908,1182.0,4716.0
909,1181.0,4717.0
910,1179.0,4726.0
911,1179.0,4726.0
912,1177.0,4733.0
913,1176.0,4736.0
914,1175.0,4740.0
915,1174.0,4743.0
916,1173.0,4746.0
917,1173.0,4747.0
918,1166.0,4772.0
919,1166.0,4772.0
920,1165.0,4775.0
921,1163.0,4780.0
922,1162.0,4782.0
923,1162.0,4785.0
924,1160.0,4790.0
925,1158.0,4798.0
926,1158.0,4798.0
927,1158.0,4798.0
928,1157.0,4801.0
929,1156.0,4804.0
930,1153.0,4816.0
931,1149.0,4830.0
932,1148.0,4834.0
933,1143.0,4853.0
934,1142.0,4856.0
935,1141.0,4861.0
936,1140.0,4864.0
937,1139.0,4868.0
938,1135.0,4880.0
939,1133.0,4888.0
940,1132.0,4892.0
941,1131.0,4898.0
942,1126.0,4916.0
943,1125.0,4919.0
944,1125.0,4919.0
945,1123.0,4925.0
946,1122.0,4930.0
947,1122.0,4932.0
948,1120.0,4938.0
949,1120.0,4940.0
950,1118.0,4948.0
951,1116.0,4952.0
952,1112.0,4968.0
953,1110.0,4976.0
954,1110.0,4977.0
955,1107.0,4986.0
956,1107.0,4988.0
957,1107.0,4989.0
958,1105.0,4994.0
959,1103.0,5003.0
960,1102.0,5005.0
961,1099.0,5019.0
962,1099.0,5019.0
963,1089.0,5054.0
964,1089.0,5058.0
965,1086.0,5069.0
966,1084.0,5076.0
967,1082.0,5082.0
968,1079.0,5093.0
969,1079.0,5095.0
970,1078.0,5097.0
971,1076.0,5104.0
972,1076.0,5105.0
973,1075.0,5110.0
974,1075.0,5111.0
975,1075.0,5111.0
976,1071.0,5123.0
977,1071.0,5126.0
978,1070.0,5129.0
979,1070.0,5130.0
980,1069.0,5132.0
981,1069.0,5134.0
982,1067.0,5139.0
983,1067.0,5142.0
984,1066.0,5146.0
985,1065.0,5146.0
986,1062.0,5160.0
987,1062.0,5161.0
988,1061.0,5164.0
989,1060.0,5167.0
990,1059.0,5172.0
991,1057.0,5179.0
992,1057.0,5180.0
993,1054.0,5191.0
994,1054.0,5193.0
995,1046.0,5223.0
996,1046.0,5223.0
997,1046.0,5223.0
998,1041.0,5243.0
999,1041.0,5244.0
1000,1041.0,5246.0
1001,1035.0,5271.0
1002,1033.0,5281.0
1003,1031.0,5287.0
1004,1031.0,5287.0
1005,1031.0,5290.0
1006,1028.0,5301.0
1007,1027.0,5305.0
1008,1024.0,5318.0
1009,1023.0,5321.0
1010,1021.0,5331.0
1011,1020.0,5332.0
1012,1019.0,5341.0
1013,1018.0,5345.0
1014,1017.0,5348.0
1015,1010.0,5379.0
1016,1008.0,5389.0
1017,1008.0,5389.0
1018,1008.0,5390.0
1019,1004.0,5407.0
1020,1001.0,5418.0
1021,999.0,5430.0
1022,998.0,5433.0
1023,996.0,5441.0
1024,990.0,5468.0
1025,990.0,5469.0
1026,989.0,5473.0
1027,988.0,5476.0
1028,985.0,5490.0
1029,980.0,5514.0
1030,980.0,5514.0
1031,979.0,5519.0
1032,979.0,5520.0
1033,975.0,5535.0
1034,973.0,5544.0
1035,973.0,5547.0
1036,968.0,5569.0
1037,968.0,5569.0
1038,968.0,5570.0
1039,967.0,5573.0
1040,967.0,5576.0
1041,965.0,5585.0
1042,964.0,5588.0
1043,963.0,5591.0
1044,957.0,5619.0
1045,956.0,5627.0
1046,954.0,5634.0
1047,954.0,5637.0
1048,952.0,5645.0
1049,950.0,5654.0
1050,950.0,5656.0
1051,949.0,5662.0
1052,948.0,5667.0
1053,947.0,5667.0
1054,947.0,5671.0
1055,942.0,5694.0
1056,941.0,5697.0
1057,940.0,5702.0
1058,940.0,5703.0
1059,937.0,5714.0
1060,937.0,5718.0
1061,936.0,5721.0
1062,936.0,5724.0
1063,935.0,5728.0
1064,932.0,5745.0
1065,931.0,5749.0
1066,930.0,5751.0
1067,930.0,5754.0
1068,929.0,5758.0
1069,929.0,5758.0
1070,929.0,5760.0
1071,928.0,5763.0
1072,927.0,5769.0
1073,925.0,5778.0
1074,925.0,5779.0
1075,923.0,5786.0
1076,922.0,5792.0
1077,921.0,5795.0
1078,917.0,5817.0
1079,917.0,5818.0
1080,915.0,5829.0
1081,914.0,5832.0
1082,914.0,5835.0
1083,913.0,5835.0
1084,913.0,5840.0
1085,911.0,5851.0
1086,909.0,5856.0
1087,909.0,5858.0
1088,906.0,5872.0
1089,906.0,5873.0
1090,906.0,5873.0
1091,904.0,5887.0
1092,903.0,5890.0
1093,903.0,5891.0
1094,901.0,5901.0
1095,900.0,5907.0
1096,898.0,5916.0
1097,894.0,5939.0
1098,892.0,5949.0
1099,888.0,5972.0
1100,887.0,5976.0
1101,884.0,5992.0
1102,883.0,5994.0
1103,883.0,5998.0
1104,882.0,6004.0
1105,881.0,6009.0
1106,880.0,6014.0
1107,877.0,6031.0
1108,876.0,6034.0
1109,874.0,6048.0
1110,873.0,6054.0
1111,872.0,6057.0
1112,872.0,6058.0
1113,872.0,6060.0
1114,872.0,6060.0
1115,871.0,6063.0
1116,868.0,6083.0
1117,863.0,6110.0
1118,863.0,6111.0
1119,862.0,6114.0
1120,862.0,6116.0
1121,861.0,6121.0
1122,861.0,6121.0
1123,860.0,6126.0
1124,860.0,6127.0
1125,853.0,6166.0
1126,853.0,6167.0
1127,852.0,6173.0
1128,852.0,6174.0
1129,852.0,6175.0
1130,852.0,6176.0
1131,850.0,6186.0
1132,849.0,6195.0
1133,848.0,6199.0
1134,844.0,6221.0
1135,843.0,6229.0
1136,842.0,6237.0
1137,841.0,6243.0
1138,839.0,6256.0
1139,839.0,6256.0
1140,836.0,6270.0
1141,832.0,6295.0
1142,831.0,6303.0
1143,830.0,6308.0
1144,828.0,6317.0
1145,828.0,6319.0
1146,825.0,6342.0
1147,823.0,6353.0
1148,821.0,6368.0
1149,820.0,6369.0
1150,820.0,6369.0
1151,816.0,6393.0
1152,816.0,6396.0
1153,815.0,6402.0
1154,811.0,6424.0
1155,811.0,6429.0
1156,810.0,6436.0
1157,807.0,6451.0
1158,806.0,6462.0
1159,804.0,6474.0
1160,803.0,6476.0
1161,799.0,6504.0
1162,797.0,6517.0
1163,797.0,6520.0
1164,796.0,6525.0
1165,795.0,6529.0
1166,794.0,6535.0
1167,793.0,6540.0
1168,793.0,6543.0
1169,791.0,6553.0
1170,791.0,6557.0
1171,788.0,6577.0
1172,784.0,6600.0
1173,784.0,6601.0
1174,782.0,6613.0
1175,782.0,6616.0
1176,782.0,6617.0
1177,781.0,6624.0
1178,781.0,6626.0
1179,779.0,6635.0
1180,779.0,6636.0
1181,779.0,6641.0
1182,778.0,6643.0
1183,778.0,6646.0
